,0,1,2,3,4,mean,std
ind_tjcr_fin_ult1_dist_last_one,2.855063965546687,3.618459056151625,3.4647023450112133,4.6328437885464755,3.7343834729439234,3.6610905256399846,0.6402618283466459
ind_dela_fin_ult1_dist_neg_flank_first,3.2619360661327836,5.16365979198543,3.7704763810734074,2.3407511961381195,3.756933609201623,3.658751408906273,1.0224307351160573
ind_recibo_ult1_lag_exp_mean1,2.880222054210889,6.220618409239523,3.5136172646879205,2.0658100994092843,3.534661892670479,3.6429859440436188,1.5606050010706447
ind_cno_fin_ult1_p0,3.8225790217198305,3.395580639629447,3.2817001806385533,3.5405908285999987,3.8659923205832203,3.5812885982342104,0.25747536400841814
ind_ctma_fin_ult1_p1,2.4804505947625,3.706152235333334,4.329123717999999,4.1794884402,2.893511645585714,3.5177453267763097,0.8058200876896777
ind_fond_fin_ult1_p1,2.7498810693333335,5.113476040516667,3.754741273833333,1.8212150531714288,4.106655949790909,3.509193877329134,1.2665705825449756
ind_reca_fin_ult1_lag_2,7.533994557974997,1.4806928814,2.287445276528571,3.9459388636666666,2.196397027857895,3.4888937214856255,2.4350886905001663
ind_ecue_fin_ult1,1.9873689140371358,3.7704543766394805,2.8567961321582342,2.6599393320237574,6.163770323101889,3.4876658155920994,1.6260014750350968
ind_valo_fin_ult1_lag_2,2.527055458571428,1.0448377481333333,1.4943321487058825,1.4907032472631578,10.388860759499998,3.3891578724347595,3.9506136362444755
ind_ctju_fin_ult1_lag_1,0.14907275150000002,10.900344271766668,2.35030228125,2.74722433,0.634958029,3.3563803327033335,4.358543829958349
ind_ctju_fin_ult1_lag_3,5.110439844,2.740802368666667,1.8890953706142855,0.7009648904,6.02523258380125,3.2933070114964407,2.222762833115781
ind_dela_fin_ult1_lag_exp_mean2,3.313032866219117,3.9551168051632346,3.152080333606558,3.1458473867678554,2.694570901722857,3.2521296586959236,0.4555429960605383
ind_dela_fin_ult1,3.428194460653167,2.6717161432043532,3.2118442635802213,2.3638170207921045,4.1991692699731695,3.1749482316406032,0.7116354546201087
ind_ecue_fin_ult1_new,3.040798271274815,3.2327375892357626,3.3477376296995613,3.1917570263823896,3.0067906446960113,3.163964232257708,0.14066650828685473
ind_reca_fin_ult1_lag_exp_mean2,2.0192496243999996,8.948071160166668,1.578167863625,1.2743144681111112,1.9157499213846152,3.1471106075374786,3.2560869760869626
ind_nomina_ult1_lag_exp_mean1,3.3530942644314092,3.1901911208113907,1.845315368579272,2.314474339563959,5.025134755272606,3.1456419697317273,1.2205739542774225
ind_fond_fin_ult1_dist_neg_flank_first,3.2889807714280694,2.5512826490148948,2.816296975954546,2.9825543137890906,3.850725348439286,3.0979680117251776,0.49866152403491304
ind_cco_fin_ult1_lag_3,2.6189003058513047,3.764039064332574,4.26159060572459,1.8267657492011933,2.7262291438997424,3.039504973801881,0.9700811047640333
ind_dela_fin_ult1_dist_last_one,2.5695971870106065,3.1355460457743476,2.913918819457524,3.2477846506956896,3.244295114638322,3.0222283635152976,0.28706972891247406
tiprel_1mes,2.9623220146505176,2.9200510961476684,3.081327247066878,3.065359147317383,3.0318480158080843,3.0121815041981064,0.0688653540413958
n_products,4.048604453309733,2.7896508194548244,2.493263234900869,2.6710685373546794,2.797625855551621,2.9600425801143455,0.6208398446458985
ind_cno_fin_ult1_lag_exp_mean2,2.4112337224175326,3.407594948936057,5.4759955156479565,1.6312979912129864,1.7617415351889547,2.9375727426806972,1.583546381368182
ind_dela_fin_ult1_lag_2,3.4125861191212117,2.8740651705032265,2.6098850254230777,2.480792067714286,3.030603252379999,2.8815863270283604,0.36697446322343236
ind_nom_pens_ult1_lag_2,1.7781661807830509,3.6997326176961014,3.1118597438205127,3.5724261859384625,2.1683212027661756,2.866101186200861,0.8550925562139426
tiprel_1mes_combine,2.8319408893845806,2.9938304321195,2.7323225874838806,2.817704264425394,2.7612524535567693,2.8274101253940254,0.10152453823931054
segmento,2.7609194586046644,2.92463547867796,2.858777635355181,2.787471084446141,2.76438455628319,2.8192376426734276,0.07087154005122931
ind_cco_fin_ult1_lag_exp_mean1,2.5997828466196036,2.9217517771316475,2.8364024901238705,2.2637491801729928,3.2528945786404626,2.7749161745377156,0.3693805607559871
ind_cco_fin_ult1_dist_neg_flank,2.702550540732374,3.160419480305987,2.844770539858156,2.5074023458462515,2.603133867190986,2.763655354786751,0.25454272500891156
ind_pres_fin_ult1_dist_neg_flank_first,2.7008369,,,,,2.7008369,
ind_cder_fin_ult1_lag_1,3.9930489112,0.7384312749999999,1.1968086776666667,4.572834671666667,2.97033909125,2.6942925253566665,1.6852107847768265
ind_tjcr_fin_ult1_lag_2,3.7565206219381584,2.5955683259627844,1.449472406430681,2.472216785323943,3.081484959720213,2.671052619875156,0.8491447571971328
ind_pres_fin_ult1_dist_neg_flank,2.80715108,2.3461408475,,2.76961279,,2.6409682391666665,0.25601694077103293
ind_cder_fin_ult1_lag_3,1.6958005738233335,4.408838995396154,4.325475405615625,1.236306932725,1.4830200834615386,2.62988839820433,1.5944886972707306
ind_cco_fin_ult1_lag_4,2.832950007932394,2.037931974166217,3.3320133049180574,2.1567488338109757,2.7881377740398134,2.6295563789734913,0.5323366348223434
ind_nomina_ult1_dist_pos_flank,3.159868231581746,2.366630836228784,1.3278561970352303,2.457978698548167,3.788077275126829,2.6200822477041514,0.9241137155580508
ind_ctma_fin_ult1_p0,3.709693895995425,1.8797137304193816,1.9715084546052075,2.8905884193213107,2.6272643422720727,2.6157537685226795,0.7465216914595414
ind_valo_fin_ult1_lag_3,2.8708062122500007,2.9401760747499996,1.9250238210769233,1.980404412608,3.200013243535713,2.583284752844127,0.5888900991347159
ind_cco_fin_ult1_p2,2.5151641759561754,2.787245401979762,1.7744523430486487,3.092078421784666,2.69460600945045,2.5727092704439403,0.4927358425448011
ind_dela_fin_ult1_lag_1,5.876392612363637,0.6646907286099999,3.04515749536875,1.2760799884466667,1.8238504148749997,2.537234247932811,2.0623900212666118
ind_cno_fin_ult1_dist_first_one,2.636788984768242,2.139060110922283,2.5878385460764153,2.7098062235135987,2.4770483187342984,2.5101084368029674,0.22401951292417702
ind_cno_fin_ult1_dist_pos_flank,2.5958805765767403,2.396730788698527,2.2980090958384127,2.6946926724012443,2.4287518873662592,2.482813004176237,0.1598143504546057
ind_tjcr_fin_ult1_lag_exp_mean2,3.3008829648032947,1.9045356381952896,1.6711290128207998,1.8933566549131555,3.5826216710616636,2.4705051883588403,0.8970443904987083
ind_ecue_fin_ult1_p0,2.060720816764459,2.570249786291837,2.958862322618805,2.562960376822077,2.1713007158231354,2.4648188036640626,0.35856467687401916
ind_ctma_fin_ult1_lag_2,2.1436706281578948,2.83949241388611,1.4485627731363637,3.4529309571621623,2.2792413548,2.4327796254285063,0.7553086880738192
ind_actvidad_client_combine,2.282742409022471,2.87820149192923,2.5654069486716624,2.344549618559837,2.0479924540389742,2.423778584444435,0.3138241625570451
ind_cco_fin_ult1_p0,2.4004958446511773,2.705060414881168,1.6692420531218308,2.800876093235847,2.4897077942417876,2.4130764400263622,0.4458036124718857
ind_recibo_ult1_p0,2.3465838210706518,2.4331185941660234,2.07948926812736,2.977099012307989,2.182003647596663,2.4036588686537375,0.34898997183492636
ind_ecue_fin_ult1_lag_exp_mean2,1.9006280325679605,3.058415924099015,2.215890980547664,1.6995659057064818,3.121822761660215,2.3992647209162676,0.6573456736243711
ind_dela_fin_ult1_p3,3.2094976026666657,2.1074992197875,2.496592450836842,2.298779865454545,1.8414164007500002,2.390757107899111,0.5176888965448285
ind_ecue_fin_ult1_lag_exp_mean1,1.730938371876924,3.8894807242471017,1.510763439338528,3.118798835519907,1.688432260721685,2.387682726340829,1.0582036415928961
ind_nomina_ult1_lag_3,2.753899771281082,2.824550597458537,1.1232536673333335,2.647629784718751,2.4083697794142855,2.3515407200411977,0.7044889123168754
ind_actividad_cliente,2.18252444145982,2.3277437613781737,2.2403147521654705,2.4949646936134497,2.3411103553400396,2.3173316007913902,0.11867173536779456
ind_cco_fin_ult1_lag_mean,3.400876479491862,0.9281489316338709,2.7467006564903227,2.6989435286166663,1.7945639342441178,2.313846706095368,0.9626926758613071
ind_plan_fin_ult1_lag_4,2.902476445047619,2.4304839783846153,3.811574972492857,1.0637499030909092,1.2592016122928573,2.293497382261772,1.148501958933174
ind_tjcr_fin_ult1_lag_5,2.261835217681373,2.0078977909417257,2.933479025113235,2.2031169948991454,2.053765215416667,2.2920188488104296,0.37342178510003454
ind_dela_fin_ult1_dist_first_one,2.199256689727937,2.7838463707247088,1.545109087245812,2.0886982743172724,2.723642431108046,2.268110570624755,0.5082207850356814
ind_ctma_fin_ult1_lag_3,1.9679441785135134,2.2534748227200003,3.042522019958333,1.9948790108851058,2.0814218448795443,2.2680483753912997,0.44708369103156764
ind_ctju_fin_ult1_dist_first_one,2.2589001511129996,4.3524551633636355,1.1386426493428572,0.8241789945658332,2.702489664606,2.2553333245982654,1.404731495861407
ind_dela_fin_ult1_p0,2.346463916166407,2.035828453413131,1.932013389916484,2.406446744676923,2.3594120954325306,2.216032919921095,0.21619898275864236
ind_recibo_ult1_lag_mean,2.0922127988613632,2.251719361268478,1.032329490468936,1.2852959239670831,4.366277845372179,2.2055670839876074,1.3140619924330807
ind_plan_fin_ult1_lag_2,1.5364345934999997,4.024723769333333,1.3947824285714285,1.8161842680000002,2.2160266254,2.1976303369609522,1.0683930120452747
ind_dela_fin_ult1_new,2.113613663182062,2.3712107217089278,2.149407143823414,2.2688761584137414,2.078506808993355,2.1963228992243,0.12121495660731961
ind_valo_fin_ult1_lag_5,2.0344361409354845,2.3659901440630438,2.013022385733333,2.0491962237267396,2.393651817949999,2.1712593424817204,0.1910742173554291
ind_hip_fin_ult1_p0,2.8144142137037043,1.6444626070153845,1.2260806009166665,2.61613335057,2.4747662217368416,2.1551713987885193,0.6843356343102758
ind_dela_fin_ult1_lag_exp_mean1,2.777899228633575,1.9134724250938349,2.0953293184234627,1.6292978358490913,2.340831249194703,2.1513660114389337,0.43609907071618126
ind_dela_fin_ult1_lag_5,2.4483186251428575,1.756184789221519,2.248848735253749,2.324889520563855,1.9302423924999996,2.141696812536396,0.2882665999798582
ind_plan_fin_ult1_p0,1.8945417668920006,2.1380803414146343,1.8623604636551725,2.5653499758275866,2.1412319053333335,2.1203128906245454,0.2812131529555603
ind_nomina_ult1_lag_5,2.0826706253164993,1.9560165465162362,2.001818282989215,2.2249307896946062,2.233730219322093,2.09983329276773,0.12665161514600273
ind_plan_fin_ult1_p3,2.88087559,3.33849382,,,0.0453909412,2.0882534504000003,1.7839055565607371
ind_valo_fin_ult1_p0,1.7792408212826083,2.488570188851064,1.9374449619730774,2.2215146554656724,1.9444436033220334,2.0742428461788913,0.2810444057256317
ind_cco_fin_ult1_p1,2.1190212285585366,2.07906751298,2.28970173096,1.7830225263581354,2.0273046652062967,2.0596235328125934,0.18329945298773256
ind_tjcr_fin_ult1_lag_1,1.482391460555556,0.738879538,3.2386395636799996,3.208401504777777,1.5818885877142856,2.0500401309455234,1.1197212448642977
ind_reca_fin_ult1_lag_exp_mean1,2.1817925664475006,3.1189449545,1.188281773625,1.0966196178699998,2.5201351594370003,2.0211548143759,0.8701108974563898
ind_nuevo,1.9657882518479994,1.8946318863253142,2.3556531826614746,1.6718236577314818,2.180947664081936,2.013768928529641,0.26374984418260544
ind_reca_fin_ult1_dist_first_one,1.9483497683225006,1.5733234146081194,1.3921473093867776,2.5144495701389236,2.588791978654387,2.0034124082221414,0.5397873841000377
